OWNER_ID,AGE_GROUP,GENDER,DISTRICT,PRIMARY_BREED,SECONDARY_BREED,DOG_YEAR_OF_BIRTH,DOG_GENDER,DOG_COLOUR,DATASET_YEAR,UPDATE_TIME,BREED_TYPE
125237,31-40,w,2.0,Labrador Retriever,,2004,m,black,2016,2023-10-12 10:43:28,Rassentypenliste I
125249,31-40,w,4.0,Cavalier King Charles Spaniel,,2008,w,brown/white,2016,2023-10-12 10:43:28,Kleinwüchsig
125254,51-60,w,2.0,Coton de Tulear,,2009,m,white,2016,2023-10-12 10:43:28,Kleinwüchsig
125255,21-30,m,12.0,Yorkshire Terrier,,2014,w,black/tan,2016,2023-10-12 10:43:28,Kleinwüchsig
125258,51-60,w,6.0,Australian Cattle Dog,,2010,m,grau/black,2016,2023-10-12 10:43:28,Rassentypenliste I
125260,21-30,w,7.0,Flat Coated Retriever,,2006,m,black,2016,2023-10-12 10:43:28,Rassentypenliste I
125261,41-50,w,11.0,Malteser,,2014,w,white,2016,2023-10-12 10:43:28,Kleinwüchsig
125262,41-50,w,2.0,Bichon,Pudel,2010,m,black/white,2016,2023-10-12 10:43:28,Kleinwüchsig
125273,41-50,w,6.0,Golden Retriever,,2009,w,black/white,2016,2023-10-12 10:43:28,Rassentypenliste I
125277,61-70,w,7.0,Malteser,Havaneser,2014,m,black/white,2016,2023-10-12 10:43:28,Kleinwüchsig
125294,21-30,w,12.0,Labrador Retriever,,2014,w,black,2016,2023-10-12 10:43:28,Rassentypenliste I
125305,21-30,w,3.0,Shiba Inu,,2011,m,hellbraun,2016,2023-10-12 10:43:28,Kleinwüchsig
125309,21-30,w,8.0,Yorkshire Terrier,,2014,m,steelblue,2016,2023-10-12 10:43:28,Kleinwüchsig
125309,21-30,w,8.0,Malteser,,2002,m,white,2016,2023-10-12 10:43:28,Kleinwüchsig
125310,21-30,w,4.0,Jack Russel Terrier,Windspiel,2014,w,rotbraun,2016,2023-10-12 10:43:28,Kleinwüchsig
125311,31-40,w,12.0,Bolonka Zwetna,,2014,m,black/brown,2016,2023-10-12 10:43:28,Kleinwüchsig
125313,41-50,m,12.0,Französische Bulldogge,,2014,m,fawn,2016,2023-10-12 10:43:28,Kleinwüchsig
125326,11-20,w,3.0,Chihuahua,,2014,w,brown,2016,2023-10-12 10:43:28,Kleinwüchsig
125328,31-40,m,3.0,Jack Russel Terrier,,2010,m,white,2016,2023-10-12 10:43:28,Kleinwüchsig
125328,31-40,m,3.0,Jack Russel Terrier,,2014,w,tricolor,2016,2023-10-12 10:43:28,Kleinwüchsig
125329,31-40,w,6.0,Mischling klein,,2012,w,beige,2016,2023-10-12 10:43:28,Kleinwüchsig
125330,41-50,w,10.0,Malteser,,2014,w,white,2016,2023-10-12 10:43:28,Kleinwüchsig
125331,11-20,m,4.0,Biewer Yorkshire Terrier,,2014,m,black/white,2016,2023-10-12 10:43:28,
125332,41-50,m,5.0,Chihuahua,,2014,w,white/beige,2016,2023-10-12 10:43:28,Kleinwüchsig
125334,41-50,m,9.0,Golden Retriever,,2014,w,blondfarben,2016,2023-10-12 10:43:28,Rassentypenliste I
125338,21-30,w,4.0,Chihuahua,,2014,m,beige/white,2016,2023-10-12 10:43:28,Kleinwüchsig
125339,21-30,w,9.0,Chihuahua,,2014,m,white/beige,2016,2023-10-12 10:43:28,Kleinwüchsig
125342,21-30,w,12.0,Toypudel,,2014,m,apricot,2016,2023-10-12 10:43:28,Kleinwüchsig
125347,21-30,w,6.0,Yorkshire Terrier,,2014,m,black/brown/white,2016,2023-10-12 10:43:28,Kleinwüchsig
125348,41-50,m,4.0,Malteser,,2014,w,white,2016,2023-10-12 10:43:28,Kleinwüchsig
125350,41-50,m,8.0,Pekingese,,2014,m,white,2016,2023-10-12 10:43:28,Kleinwüchsig
125351,51-60,w,10.0,Malteser,,2014,w,white,2016,2023-10-12 10:43:28,Kleinwüchsig
125357,21-30,w,7.0,Galgo Español,,2011,m,beige/white,2016,2023-10-12 10:43:28,Rassentypenliste I
125358,21-30,w,9.0,Deutscher Schäfer,,2014,w,brown,2016,2023-10-12 10:43:28,Rassentypenliste I
125364,31-40,w,11.0,Berger des Pyrenées,Malinois,2010,m,dunkelbraun,2016,2023-10-12 10:43:28,Rassentypenliste I
125368,31-40,w,3.0,Parson Russell Terrier,,2009,m,black/white,2016,2023-10-12 10:43:28,Kleinwüchsig
125368,31-40,w,3.0,Parson Russell Terrier,,2008,m,tricolor,2016,2023-10-12 10:43:28,Kleinwüchsig
125370,31-40,w,11.0,Malteser,,2006,w,white,2016,2023-10-12 10:43:28,Kleinwüchsig
125370,31-40,w,11.0,Malteser,,2007,w,white,2016,2023-10-12 10:43:28,Kleinwüchsig
125372,31-40,m,9.0,Rauhaar Dackel,,2011,w,saufarben,2016,2023-10-12 10:43:28,Kleinwüchsig
125379,41-50,w,9.0,Zwergpudel,,2002,m,black/white,2016,2023-10-12 10:43:28,Kleinwüchsig
125379,41-50,w,9.0,Zwergpudel,,2013,w,black,2016,2023-10-12 10:43:28,Kleinwüchsig
125384,31-40,w,10.0,Mischling gross,,2004,w,brown,2016,2023-10-12 10:43:28,Rassentypenliste I
125397,31-40,w,7.0,Yorkshire Terrier,,2012,m,beige/grau,2016,2023-10-12 10:43:28,Kleinwüchsig
125399,31-40,m,12.0,Rottweiler,,2014,m,black,2016,2023-10-12 10:43:28,Rassentypenliste I
125400,31-40,w,8.0,Epagneul Breton,Setter,2008,w,white/rot,2016,2023-10-12 10:43:28,Rassentypenliste I
125401,31-40,m,6.0,English Springer Spaniel,,2005,m,black/white,2016,2023-10-12 10:43:28,Rassentypenliste I
125401,31-40,m,6.0,Labrador Retriever,,2006,w,golden,2016,2023-10-12 10:43:28,Rassentypenliste I
125405,31-40,w,10.0,Pudel,,2005,w,white/beige,2016,2023-10-12 10:43:28,
125407,41-50,m,8.0,Zwergpudel,,2008,m,brown,2016,2023-10-12 10:43:28,Kleinwüchsig
125408,21-30,w,11.0,Chihuahua,,2013,m,brown,2016,2023-10-12 10:43:28,Kleinwüchsig
125409,21-30,m,4.0,Mops,,2013,m,black,2016,2023-10-12 10:43:28,Kleinwüchsig
125469,41-50,w,12.0,Mischling klein,,2014,m,tricolor,2016,2023-10-12 10:43:28,Kleinwüchsig
125470,21-30,w,10.0,Spitz,,2014,m,orange,2016,2023-10-12 10:43:28,Kleinwüchsig
125471,61-70,w,6.0,Welsh Terrier,,2008,m,black/tan,2016,2023-10-12 10:43:28,Kleinwüchsig
125472,41-50,w,11.0,Mischling klein,,2012,m,hellbraun,2016,2023-10-12 10:43:28,Kleinwüchsig
125473,31-40,m,10.0,Mischling klein,,2013,m,black/white,2016,2023-10-12 10:43:28,Kleinwüchsig
125475,41-50,w,5.0,Shih Tzu,,2001,m,brown/white,2016,2023-10-12 10:43:28,Kleinwüchsig
125507,31-40,w,2.0,Yorkshire Terrier,,2004,w,blue/tan,2016,2023-10-12 10:43:28,Kleinwüchsig
125539,61-70,w,10.0,West Highland White Terrier,,2002,w,white,2016,2023-10-12 10:43:28,Kleinwüchsig
125540,51-60,w,6.0,Continental Bulldog,,2008,m,gelb/white,2016,2023-10-12 10:43:28,Rassentypenliste I
125549,51-60,w,7.0,Bolonka Zwetna,,2013,m,black/silber,2016,2023-10-12 10:43:28,Kleinwüchsig
125549,51-60,w,7.0,Bolonka Zwetna,,2013,m,brown,2016,2023-10-12 10:43:28,Kleinwüchsig
125554,21-30,w,4.0,Manchester Terrier,,2015,m,black/tan,2016,2023-10-12 10:43:28,Kleinwüchsig
125554,21-30,w,4.0,Bolonka Zwetna,,2009,m,brown,2016,2023-10-12 10:43:28,Kleinwüchsig
125555,21-30,w,2.0,Zwergspitz,,2014,w,beige,2016,2023-10-12 10:43:28,Kleinwüchsig
125560,51-60,w,8.0,Schweizer Sennenhund,,2006,w,tricolor,2016,2023-10-12 10:43:28,Rassentypenliste I
125568,51-60,w,7.0,Havaneser,,2014,w,black,2016,2023-10-12 10:43:28,Kleinwüchsig
125575,21-30,w,11.0,Boxer,,2009,w,fawn,2016,2023-10-12 10:43:28,Rassentypenliste I
125577,31-40,m,9.0,Shiba Inu,,2014,m,rot,2016,2023-10-12 10:43:28,Kleinwüchsig
125586,61-70,m,9.0,Mops,,2010,m,black,2016,2023-10-12 10:43:28,Kleinwüchsig
125587,31-40,w,11.0,Mischling klein,,2007,w,black/white,2016,2023-10-12 10:43:28,Kleinwüchsig
125587,31-40,w,11.0,Mischling klein,,2006,w,white,2016,2023-10-12 10:43:28,Kleinwüchsig
125588,21-30,w,12.0,Mops,,2010,m,beige,2016,2023-10-12 10:43:28,Kleinwüchsig
125589,51-60,w,11.0,Zwergpinscher,Rehpinscher,2010,w,brown,2016,2023-10-12 10:43:28,Kleinwüchsig
125605,31-40,w,6.0,Chihuahua,,2009,w,brown/white,2016,2023-10-12 10:43:28,Kleinwüchsig
125606,31-40,w,7.0,Bichon Havanais,,2015,m,white/black,2016,2023-10-12 10:43:28,Kleinwüchsig
125610,21-30,w,9.0,Spitz,,2014,m,black/grau,2016,2023-10-12 10:43:28,Kleinwüchsig
125611,21-30,w,7.0,Zwergschnauzer,,2011,m,black,2016,2023-10-12 10:43:28,Kleinwüchsig
125614,41-50,w,7.0,Labrador Retriever,,2013,w,silber,2016,2023-10-12 10:43:28,Rassentypenliste I
125616,21-30,w,11.0,Mischling klein,,2013,w,black,2016,2023-10-12 10:43:28,Kleinwüchsig
125617,31-40,m,10.0,Labrador Retriever,,2014,m,brown,2016,2023-10-12 10:43:28,Rassentypenliste I
125618,31-40,w,3.0,Malteser,,2014,m,white,2016,2023-10-12 10:43:28,Kleinwüchsig
125626,31-40,m,6.0,Berner Sennenhund,Appenzeller Sennenhund,2013,m,tricolor,2016,2023-10-12 10:43:28,Rassentypenliste I
125627,51-60,w,6.0,Whippet,,2008,w,black,2016,2023-10-12 10:43:28,Rassentypenliste I
125628,31-40,w,7.0,Labrador Retriever,,2005,m,black,2016,2023-10-12 10:43:28,Rassentypenliste I
125630,21-30,w,10.0,Mischling klein,,2012,w,white/beige,2016,2023-10-12 10:43:28,Kleinwüchsig
125631,31-40,w,7.0,Bichon frisé,,2012,m,white,2016,2023-10-12 10:43:28,Kleinwüchsig
125632,31-40,w,3.0,West Highland White Terrier,,2006,w,white,2016,2023-10-12 10:43:28,Kleinwüchsig
125633,51-60,w,7.0,Zwergdackel,,2004,m,saufarben,2016,2023-10-12 10:43:28,Kleinwüchsig
125634,51-60,w,6.0,Boston Terrier,,2003,m,black/white,2016,2023-10-12 10:43:28,Kleinwüchsig
125641,21-30,w,12.0,Mops,,2009,m,beige,2016,2023-10-12 10:43:28,Kleinwüchsig
125643,31-40,w,6.0,Malteser,,2012,w,white,2016,2023-10-12 10:43:28,Kleinwüchsig
125645,21-30,m,11.0,Rottweiler,,2015,m,black/brown,2016,2023-10-12 10:43:28,Rassentypenliste I
125651,61-70,w,7.0,Podenco,,2009,w,brown,2016,2023-10-12 10:43:28,Rassentypenliste I
125652,21-30,m,11.0,Husky,,2011,m,grau/white,2016,2023-10-12 10:43:28,Rassentypenliste I
125656,51-60,w,11.0,Welsh Terrier,,2015,w,black/tan,2016,2023-10-12 10:43:28,Kleinwüchsig
125663,51-60,w,5.0,Grosspudel,,2012,m,black,2016,2023-10-12 10:43:28,Rassentypenliste I
125665,41-50,m,3.0,Terrier,Dachshund,2007,w,black/brown,2016,2023-10-12 10:43:28,
125668,41-50,w,9.0,Mischling klein,,2008,m,hellbraun/white,2016,2023-10-12 10:43:28,Kleinwüchsig
125670,31-40,m,3.0,Boston Terrier,,2011,m,brown/white,2016,2023-10-12 10:43:28,Kleinwüchsig
125672,21-30,w,3.0,Malteser,,2014,w,white,2016,2023-10-12 10:43:28,Kleinwüchsig
125674,41-50,m,5.0,Französische Bulldogge,,2011,m,fauve,2016,2023-10-12 10:43:28,Kleinwüchsig
125676,51-60,w,2.0,Rhodesian Ridgeback,,2015,w,hellbraun,2016,2023-10-12 10:43:28,Rassentypenliste I
125677,51-60,w,7.0,Mischling klein,,2007,m,grau/brown,2016,2023-10-12 10:43:28,Kleinwüchsig
125689,51-60,w,7.0,Mittelpudel,,2014,m,black,2016,2023-10-12 10:43:28,Kleinwüchsig
125693,31-40,w,3.0,Mischling klein,,2013,w,black,2016,2023-10-12 10:43:28,Kleinwüchsig
125705,41-50,m,7.0,Labradoodle,,2011,w,choco,2016,2023-10-12 10:43:28,Rassentypenliste I
125721,91-100,w,6.0,Yorkshire Terrier,,2003,w,beige,2016,2023-10-12 10:43:28,Kleinwüchsig
125728,21-30,w,3.0,Chihuahua,,2010,m,brown/white,2016,2023-10-12 10:43:28,Kleinwüchsig
125729,31-40,m,12.0,Zwergschnauzer,,2014,m,black/silber,2016,2023-10-12 10:43:28,Kleinwüchsig
125738,51-60,w,10.0,Chihuahua,,2012,m,beige/white,2016,2023-10-12 10:43:28,Kleinwüchsig
125740,31-40,w,8.0,Mischling klein,,2010,w,tricolor,2016,2023-10-12 10:43:28,Kleinwüchsig
125743,31-40,w,11.0,Polnische Bracke,,2014,w,black,2016,2023-10-12 10:43:28,Rassentypenliste I
125749,41-50,w,2.0,Barbet,,2014,m,black/white,2016,2023-10-12 10:43:28,Rassentypenliste I
125751,41-50,w,12.0,Mischling klein,,2014,m,black,2016,2023-10-12 10:43:28,Kleinwüchsig
125752,51-60,m,11.0,Malteser,,2014,m,white,2016,2023-10-12 10:43:28,Kleinwüchsig
125770,31-40,w,2.0,Malteser,,2014,w,white,2016,2023-10-12 10:43:28,Kleinwüchsig
125773,51-60,w,12.0,Labrador Retriever,,2003,m,black,2016,2023-10-12 10:43:28,Rassentypenliste I
125775,41-50,m,2.0,Yorkshire Terrier,,2009,m,black/tan,2016,2023-10-12 10:43:28,Kleinwüchsig
125776,51-60,w,2.0,Yorkshire Terrier,,2014,w,black/tan,2016,2023-10-12 10:43:28,Kleinwüchsig
125782,51-60,w,8.0,Border Terrier,,2008,w,brown,2016,2023-10-12 10:43:28,Kleinwüchsig
125783,21-30,m,12.0,Rottweiler,Husky,2014,m,black/brown,2016,2023-10-12 10:43:28,Rassentypenliste I
125784,41-50,m,5.0,Lagotto Romagnolo,,2014,w,brown/grau,2016,2023-10-12 10:43:28,Rassentypenliste I
125785,41-50,w,7.0,Cavalier King Charles Spaniel,,2014,m,black/tan,2016,2023-10-12 10:43:28,Kleinwüchsig
125791,21-30,w,10.0,Chihuahua,,2007,m,black/tan,2016,2023-10-12 10:43:28,Kleinwüchsig
125794,51-60,w,2.0,Labrador Retriever,,2014,m,black,2016,2023-10-12 10:43:28,Rassentypenliste I
125798,51-60,w,8.0,Bichon Havanais,,2011,m,white/black,2016,2023-10-12 10:43:28,Kleinwüchsig
125804,31-40,w,9.0,Mischling klein,,2008,m,black/white,2016,2023-10-12 10:43:28,Kleinwüchsig
125808,51-60,m,7.0,Englische Bulldogge,,2014,w,brown/white,2016,2023-10-12 10:43:28,Rassentypenliste I
125808,51-60,m,7.0,Englische Bulldogge,,2014,w,brown/white,2016,2023-10-12 10:43:28,Rassentypenliste I
125809,71-80,w,10.0,Mischling gross,,2004,w,blondfarben,2016,2023-10-12 10:43:28,Rassentypenliste I
125812,31-40,w,11.0,Labrador Retriever,,2013,w,beige,2016,2023-10-12 10:43:28,Rassentypenliste I
125816,41-50,m,12.0,Yorkshire Terrier,,2014,m,black/brown,2016,2023-10-12 10:43:28,Kleinwüchsig
125818,41-50,m,6.0,Golden Retriever,,2015,m,golden,2016,2023-10-12 10:43:28,Rassentypenliste I
125820,31-40,m,8.0,Französische Bulldogge,,2014,m,beige,2016,2023-10-12 10:43:28,Kleinwüchsig
125824,31-40,w,8.0,Mops,,2014,m,beige/black,2016,2023-10-12 10:43:28,Kleinwüchsig
125825,51-60,m,7.0,Weimaraner,,2009,m,grau,2016,2023-10-12 10:43:28,Rassentypenliste I
125829,31-40,w,6.0,Mischling klein,,2009,w,white/black,2016,2023-10-12 10:43:28,Kleinwüchsig
125832,51-60,w,7.0,Bolonka Zwetna,,2009,w,black,2016,2023-10-12 10:43:28,Kleinwüchsig
125835,41-50,w,11.0,Bull Terrier,,2014,m,white,2016,2023-10-12 10:43:28,Rassentypenliste II
125852,71-80,w,12.0,Pudel,,2004,w,black,2016,2023-10-12 10:43:28,
125855,21-30,m,3.0,Mischling klein,,2007,w,beige,2016,2023-10-12 10:43:28,Kleinwüchsig
125859,51-60,w,11.0,Jack Russel Terrier,,2014,m,brown,2016,2023-10-12 10:43:28,Kleinwüchsig
125859,51-60,w,11.0,Jack Russel Terrier,,2010,w,tricolor,2016,2023-10-12 10:43:28,Kleinwüchsig
125862,31-40,w,12.0,Chihuahua,,2014,m,black,2016,2023-10-12 10:43:28,Kleinwüchsig
125865,21-30,w,12.0,Zwergspitz,Pomeranian,2014,w,orange,2016,2023-10-12 10:43:28,Kleinwüchsig
125866,31-40,w,11.0,Mischling klein,,2002,w,black,2016,2023-10-12 10:43:28,Kleinwüchsig
125867,21-30,m,11.0,Shih Tzu,,2004,m,tricolor,2016,2023-10-12 10:43:28,Kleinwüchsig
125870,21-30,m,3.0,Jack Russel Terrier,,2009,w,tricolor,2016,2023-10-12 10:43:28,Kleinwüchsig
125871,31-40,w,3.0,Rhodesian Ridgeback,,2011,w,rot/brown,2016,2023-10-12 10:43:28,Rassentypenliste I
125872,41-50,w,7.0,Mischling klein,,2009,m,white/beige,2016,2023-10-12 10:43:28,Kleinwüchsig
125876,21-30,w,11.0,Zwergspitz,,2014,m,sable,2016,2023-10-12 10:43:28,Kleinwüchsig
125877,71-80,w,7.0,English Cocker Spaniel,,2015,m,black/loh,2016,2023-10-12 10:43:28,Kleinwüchsig
125884,31-40,m,9.0,Weimaraner,,2014,m,grau/silber,2016,2023-10-12 10:43:28,Rassentypenliste I
125889,61-70,w,7.0,Chihuahua,,2007,m,rot/brown,2016,2023-10-12 10:43:28,Kleinwüchsig
125891,71-80,w,6.0,Kerry Blue Terrier,,2004,w,black/grau,2016,2023-10-12 10:43:28,Rassentypenliste I
125892,51-60,w,1.0,Golden Retriever,,2000,w,golden,2016,2023-10-12 10:43:28,Rassentypenliste I
125893,41-50,w,4.0,Yorkshire Terrier,,2007,w,blau,2016,2023-10-12 10:43:28,Kleinwüchsig
125897,21-30,w,3.0,Französische Bulldogge,,2013,m,gestromt,2016,2023-10-12 10:43:28,Kleinwüchsig
125898,41-50,w,11.0,Bolonka Zwetna,,2014,m,white/beige,2016,2023-10-12 10:43:28,Kleinwüchsig
125900,11-20,w,9.0,Jack Russel Terrier,,2011,m,tricolor,2016,2023-10-12 10:43:28,Kleinwüchsig
125901,31-40,m,2.0,Mischling gross,,2014,w,black/brown/white,2016,2023-10-12 10:43:28,Rassentypenliste I
125902,31-40,w,2.0,Golden Retriever,,2015,w,golden,2016,2023-10-12 10:43:28,Rassentypenliste I
125904,41-50,w,7.0,Mischling klein,,2002,w,grau,2016,2023-10-12 10:43:28,Kleinwüchsig
125912,41-50,w,1.0,Yorkshire Terrier,Biewer Yorkshire Terrier,2014,m,black/brown,2016,2023-10-12 10:43:28,Kleinwüchsig
125924,21-30,w,11.0,Englische Bulldogge,,2006,w,brown/white,2016,2023-10-12 10:43:28,Rassentypenliste I
125924,21-30,w,11.0,Chihuahua,,2009,w,beige,2016,2023-10-12 10:43:28,Kleinwüchsig
125930,31-40,w,6.0,Shetland Sheepdog,,2009,w,zobel,2016,2023-10-12 10:43:28,Kleinwüchsig
125931,31-40,m,11.0,Terrier,,2004,w,tricolor,2016,2023-10-12 10:43:28,
125933,31-40,w,2.0,Magyar Viszla,,2010,w,hellbraun,2016,2023-10-12 10:43:28,Rassentypenliste I
125937,41-50,m,6.0,Transylvanischer Laufhund,,2014,m,black/brown,2016,2023-10-12 10:43:28,Rassentypenliste I
125970,51-60,m,11.0,Zwergspitz,Pomeranian,2014,m,white,2016,2023-10-12 10:43:28,Kleinwüchsig
125973,31-40,w,4.0,Appenzeller Sennenhund,,2002,w,tricolor,2016,2023-10-12 10:43:28,Rassentypenliste I
125974,31-40,w,11.0,Schnauzer,,2006,m,pfeffer/salz,2016,2023-10-12 10:43:28,Rassentypenliste I
125975,31-40,w,7.0,Chihuahua,,2014,m,black/tan,2016,2023-10-12 10:43:28,Kleinwüchsig
125980,21-30,w,10.0,Dachshund,,2008,w,brown,2016,2023-10-12 10:43:28,Kleinwüchsig
125994,31-40,w,2.0,Labrador Retriever,,2009,w,black,2016,2023-10-12 10:43:28,Rassentypenliste I
125995,71-80,m,10.0,Pekingese,,1999,w,white/beige,2016,2023-10-12 10:43:28,Kleinwüchsig
125997,21-30,m,9.0,Englische Bulldogge,,2014,m,white,2016,2023-10-12 10:43:28,Rassentypenliste I
126008,41-50,w,7.0,Flat Coated Retriever,,2010,w,black,2016,2023-10-12 10:43:28,Rassentypenliste I
126018,31-40,m,5.0,Mischling klein,,2014,w,black/white,2016,2023-10-12 10:43:28,Kleinwüchsig
126019,21-30,w,11.0,Beagle,,2008,w,brown/white,2016,2023-10-12 10:43:28,Kleinwüchsig
126020,61-70,w,6.0,Welsh Corgi,,2012,m,weizen,2016,2023-10-12 10:43:28,Kleinwüchsig
126025,21-30,m,6.0,Appenzeller,Labrador Retriever,2003,w,tricolor,2016,2023-10-12 10:43:28,Rassentypenliste I
126027,41-50,w,6.0,Ratero,,2004,m,black/white,2016,2023-10-12 10:43:28,Kleinwüchsig
126047,21-30,w,6.0,Border Collie,,2005,w,blue/merle,2016,2023-10-12 10:43:28,Rassentypenliste I
126048,31-40,w,7.0,Chihuahua,,2003,m,brown/white,2016,2023-10-12 10:43:28,Kleinwüchsig
126048,31-40,w,7.0,Chihuahua,,2006,w,brown,2016,2023-10-12 10:43:28,Kleinwüchsig
126049,31-40,w,2.0,Husky,,2005,w,brown/white/black,2016,2023-10-12 10:43:28,Rassentypenliste I
126054,51-60,w,3.0,Jack Russel Terrier,,2007,m,tricolor,2016,2023-10-12 10:43:28,Kleinwüchsig
126062,61-70,w,10.0,Coton de Tulear,,2005,m,white,2016,2023-10-12 10:43:28,Kleinwüchsig
126116,61-70,w,8.0,Rauhaar Dackel,,2004,m,saufarben,2016,2023-10-12 10:43:28,Kleinwüchsig
126116,61-70,w,8.0,Rauhaar Dackel,,2009,m,saufarben,2016,2023-10-12 10:43:28,Kleinwüchsig
126116,61-70,w,8.0,Rauhaar Dackel,,2002,w,saufarben,2016,2023-10-12 10:43:28,Kleinwüchsig
126118,21-30,w,11.0,Chihuahua,,2014,m,white/beige,2016,2023-10-12 10:43:28,Kleinwüchsig
126120,21-30,w,11.0,Setter,Retriever,2010,w,black,2016,2023-10-12 10:43:28,Rassentypenliste I
126121,51-60,m,3.0,Berner Sennenhund,,2010,m,tricolor,2016,2023-10-12 10:43:28,Rassentypenliste I
126122,61-70,w,10.0,Yorkshire Terrier,,2015,m,brown/black,2016,2023-10-12 10:43:28,Kleinwüchsig
126124,21-30,w,3.0,Weimaraner,,2015,m,grau,2016,2023-10-12 10:43:28,Rassentypenliste I
126125,41-50,m,4.0,Chihuahua,,2009,m,beige,2016,2023-10-12 10:43:28,Kleinwüchsig
126131,41-50,w,8.0,Zwergdachshund,,2015,m,saufarben,2016,2023-10-12 10:43:28,Kleinwüchsig
126147,41-50,m,3.0,Mastiff,,2012,m,gestromt,2016,2023-10-12 10:43:28,Rassentypenliste I
126178,21-30,m,11.0,English Cocker Spaniel,,2011,m,brown,2016,2023-10-12 10:43:28,Kleinwüchsig
126190,31-40,m,11.0,Dogo Argentino,,2015,m,white,2016,2023-10-12 10:43:28,Rassentypenliste I
126193,21-30,w,12.0,Mops,,2006,m,black,2016,2023-10-12 10:43:28,Kleinwüchsig
126195,11-20,w,11.0,Französische Bulldogge,,2014,w,gestromt,2016,2023-10-12 10:43:28,Kleinwüchsig
126203,21-30,w,7.0,Golden Retriever,,2015,w,golden,2016,2023-10-12 10:43:28,Rassentypenliste I
126212,21-30,w,11.0,Malteser,,2011,m,white,2016,2023-10-12 10:43:28,Kleinwüchsig
126226,21-30,w,10.0,Italienisches Windspiel,,2015,m,grau,2016,2023-10-12 10:43:28,Kleinwüchsig
126230,31-40,w,11.0,Labrador Retriever,,2011,m,black,2016,2023-10-12 10:43:28,Rassentypenliste I
126234,31-40,m,7.0,Französische Bulldogge,,2015,w,black,2016,2023-10-12 10:43:28,Kleinwüchsig
126235,21-30,w,10.0,Parson Jack Russell Terrier,,2015,w,white/brown/black,2016,2023-10-12 10:43:28,Kleinwüchsig
126236,31-40,w,8.0,Cavalier King Charles Spaniel,Bichon frisé,2014,w,apricot,2016,2023-10-12 10:43:28,Kleinwüchsig
126244,31-40,w,8.0,Jack Russel Terrier,,2006,m,tricolor,2016,2023-10-12 10:43:28,Kleinwüchsig
126245,21-30,m,5.0,Jack Russel Terrier,,2011,m,white/brown,2016,2023-10-12 10:43:28,Kleinwüchsig
126250,21-30,m,2.0,Mischling gross,,2014,m,black/white,2016,2023-10-12 10:43:28,Rassentypenliste I
126251,41-50,w,4.0,Malteser,,2014,w,white,2016,2023-10-12 10:43:28,Kleinwüchsig
126252,21-30,w,5.0,Chihuahua,,2010,w,rot/white,2016,2023-10-12 10:43:28,Kleinwüchsig
126253,41-50,m,9.0,Dachshund,,2015,m,black/rot,2016,2023-10-12 10:43:28,Kleinwüchsig
126255,41-50,m,11.0,Yorkshire Terrier,,2015,w,black/tan,2016,2023-10-12 10:43:28,Kleinwüchsig
126257,31-40,m,9.0,Rottweiler,,2015,w,brown/black,2016,2023-10-12 10:43:28,Rassentypenliste I
126271,61-70,w,10.0,Mischling klein,,2004,m,white/rot,2016,2023-10-12 10:43:28,Kleinwüchsig
126288,41-50,w,8.0,Labradoodle,,2011,m,white,2016,2023-10-12 10:43:28,Rassentypenliste I
126290,71-80,w,3.0,Mischling klein,,2008,m,brown,2016,2023-10-12 10:43:28,Kleinwüchsig
126294,71-80,w,10.0,Labrador Retriever,,2003,m,black,2016,2023-10-12 10:43:28,Rassentypenliste I
126302,21-30,w,7.0,Mischling gross,,2015,m,tricolor,2016,2023-10-12 10:43:28,Rassentypenliste I
126303,61-70,w,4.0,Malteser,,2015,w,white,2016,2023-10-12 10:43:28,Kleinwüchsig
126309,41-50,m,4.0,Tibetan Spaniel,,2001,w,tricolor,2016,2023-10-12 10:43:28,Kleinwüchsig
126310,41-50,w,9.0,Mischling klein,,2010,m,black/white,2016,2023-10-12 10:43:28,Kleinwüchsig
126311,21-30,w,11.0,Cocker Spaniel,Pudel,2010,m,white,2016,2023-10-12 10:43:28,Kleinwüchsig
126338,71-80,m,9.0,Havaneser,,2015,m,tricolor,2016,2023-10-12 10:43:28,Kleinwüchsig
126339,21-30,w,3.0,Französische Bulldogge,,2013,w,white/black,2016,2023-10-12 10:43:28,Kleinwüchsig
126340,41-50,w,11.0,Sibirischer Husky,,2013,w,brown/white,2016,2023-10-12 10:43:28,Rassentypenliste I
126342,61-70,w,11.0,Mischling klein,,2011,w,brown,2016,2023-10-12 10:43:28,Kleinwüchsig
126344,31-40,m,8.0,Schäfer,,2013,m,brown/black,2016,2023-10-12 10:43:28,Rassentypenliste I
126344,31-40,m,8.0,Schäfer,,2013,m,brown/black,2016,2023-10-12 10:43:28,Rassentypenliste I
126349,21-30,w,8.0,Shih Tzu,,2014,m,hellbraun/white,2016,2023-10-12 10:43:28,Kleinwüchsig
126386,51-60,w,9.0,Zwergpudel,,2014,w,black,2016,2023-10-12 10:43:28,Kleinwüchsig
126386,51-60,w,9.0,Zwergpudel,,2014,w,black,2016,2023-10-12 10:43:28,Kleinwüchsig
126390,81-90,w,2.0,Pinscher,,2001,w,brown,2016,2023-10-12 10:43:28,Kleinwüchsig
126393,31-40,m,3.0,Podenco,,2008,w,brown,2016,2023-10-12 10:43:28,Rassentypenliste I
